S.No,School,Program Name,SEM,Code,Course,DATE& TIME,Evaluator Name,Strength,Batch Name
265,SOCS,B.Tech CSE (Big Data),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Mohammad Ahsan,56,All Batch
266,SOCS,B.Tech CSE (Big Data),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Shahid Sultan Hajam,56,All Batch
267,SOCS,B.Tech CSE (Big Data),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Yeshwant Singh,56,All Batch
268,SOCS,B.Tech CSE (Big Data),III,CSBD2006,Big Data Ingestion,20.12.202302 PM - 05 PM,Surbhi Saraswat,56,All Batch
269,SOCS,B.Tech CSE (Big Data),III,CSBD2005,Big Data Analysis,21.12.202302 PM - 05 PM,Tarandeep Kaur Bhatia,56,All Batch
270,SOCS,B.Tech (H) CSE  (Big Data),III,CSEG2016,Object Oriented Programming,12.12.202302 PM - 05 PM,Deepak Kumar Sharma,3,B1
271,SOCS,B.Tech (H) CSE  (Big Data),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Mohammad Ahsan,3,B1
272,SOCS,B.Tech (H) CSE  (Big Data),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Shahid Sultan Hajam,3,B1
273,SOCS,B.Tech (H) CSE  (Big Data),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Yeshwant Singh,3,B1
274,SOCS,B.Tech (H) CSE  (Big Data),III,CSBD2006,Big Data Ingestion,20.12.202302 PM - 05 PM,Surbhi Saraswat,3,B1
275,SOCS,B.Tech (H) CSE  (Big Data),III,CSBD2005,Big Data Analysis,21.12.202302 PM - 05 PM,Tarandeep Kaur Bhatia,3,B1
276,SOCS,B.Tech (H) CSE  (Big Data),III,CSEG2036P,Probability & Statistics for Engineers,22.12.202302 PM - 05 PM,Mrittunjoy Guha Majumdar,3,B1
277,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2020,Object Oriented Programming,12.12.202302 PM - 05 PM,Nayantara Kotoky,115,All Batch
278,SOCS,B.Tech(CSE) (Full Stack AI),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Silky Goel,40,B01
279,SOCS,B.Tech(CSE) (Full Stack AI),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Silky Goel,38,B02
280,SOCS,B.Tech(CSE) (Full Stack AI),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Saroj Snehal Shivagunde,37,B03
281,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Ved Prakash Bhardwaj,40,B01
282,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Ved Prakash Bhardwaj,38,B02
283,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Sandeep Pratap Singh,37,B03
284,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Amrendra Tripathi,40,B01
285,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Amrendra Tripathi,38,B02
286,SOCS,B.Tech(CSE) (Full Stack AI),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Akhilesh Mohan Srivastava,37,B03
287,SOCS,B.Tech(CSE) (Hons.)(Full Stack AI),III,CSEG2020,Object Oriented Programming,12.12.202302 PM - 05 PM,Nayantara Kotoky,20,All Batch
288,SOCS,B.Tech(CSE) (Hons.)(Full Stack AI),III,CSBC2003,Operating Systems,13.12.202302 PM - 05 PM,Saroj Snehal Shivagunde,20,All Batch
289,SOCS,B.Tech(CSE) (Hons.)(Full Stack AI),III,CSEG2004,Computer System Architecture,15.12.202302 PM - 05 PM,Sandeep Pratap Singh,20,All Batch
290,SOCS,B.Tech(CSE) (Hons.)(Full Stack AI),III,CSEG2021,Design and Analysis of Algorithm,18.12.202302 PM - 05 PM,Akhilesh Mohan Srivastava,20,All Batch
291,SOCS,B.Tech(CSE) (Hons.)(Full Stack AI),III,CSEG2036P,Probability & Statistics for Engineers,22.12.202302 PM - 05 PM,Mrittunjoy Guha Majumdar,20,All Batch
292,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSBC2024,Java Programming,12.12.202302 PM - 05 PM,Sachi Choudhury,78,"B01,B02"
293,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSBC2027,Networking & Technology,15.12.202302 PM - 05 PM,Sunil Gupta,78,"B01,B02"
294,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSSF2010P,Introduction to Cyber Security,18.12.202302 PM - 05 PM,Rahul Kumar,77,"B01,B02"
295,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSAI2010P,Introduction to Artificial Intelligence,18.12.202302 PM - 05 PM,Alok Aggarwal,1,"B01,B02"
296,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSEG2047P,Discrete mathematics,20.12.202302 PM - 05 PM,Alind,25,"B01,B02"
297,SOCS,Bachelor of Computer Appli.-Spl CSF,III,CSBD2009P,Statistics for Data Science,20.12.202302 PM - 05 PM,Sanoj Kumar,53,"B01,B02"
298,SOCS,Bachelor of Computer Appli.-Spl AIML,III,CSBC2024,Java Programming,12.12.202302 PM - 05 PM,Sachi Choudhary,65,"B01,B02"
299,SOCS,Bachelor of Computer Appli.-Spl AIML,III,CSBC2027,Networking & Technology,15.12.202302 PM - 05 PM,Pankaj Kundan Dadure,65,"B01,B02"
300,SOCS,Bachelor of Computer Appli.-Spl AIML,III,CSAI2010P,Introduction to Artificial Intelligence,18.12.202302 PM - 05 PM,Alok Aggarwal,65,"B01,B02"
301,SOCS,Bachelor of Computer Appli.-Spl AIML,III,CSEG2047P,Discrete mathematics,20.12.202302 PM - 05 PM,Alind,31,"B01,B02"
302,SOCS,Bachelor of Computer Appli.-Spl AIML,III,CSBD2009P,Statistics for Data Science,20.12.202302 PM - 05 PM,Sanoj Kumar,34,"B01,B02"
303,SOCS,Masters in Computer Application (MCA),III,CSEG8003,Modeling and simulation,12.12.202302 PM - 05 PM,Vinod Patidar,142,All Batch
304,SOCS,Masters in Computer Application (MCA),III,CSEG8004,Computer Networks,13.12.202302 PM - 05 PM,Priya Ranjan,142,All Batch
305,SOCS,Masters in Computer Application (MCA),III,CSEG8005,Computer Graphics,15.12.202302 PM - 05 PM,Rohit Srivastava,142,All Batch
306,SOCS,Masters in Computer Application (MCA),III,CSAI8002P,Machine Learning - Using Data for Artificial Intelligence,18.12.202302 PM - 05 PM,Amar Shukla,86,All Batch
307,SOCS,Masters in Computer Application (MCA),III,CSCS8001P,Cyber Forensic Procedures and Analysis,18.12.202302 PM - 05 PM,Gagan Deep Singh,56,All Batch
308,SOCS,Masters in Computer Application (MCA),III,CSAI8003P,Deep learning and ANN,20.12.202302 PM - 05 PM,Syed Sajid,86,All Batch
309,SOCS,Masters in Computer Application (MCA),III,CSCS8002P,Forensic Tools,20.12.202302 PM - 05 PM,Swati Rastogi,56,All Batch
310,SOCS,Masters in Computer Application (MCA),III,CSAI8004P,Natural language Processing,21.12.202302 PM - 05 PM,Pankaj Kundan Dadure,33,All Batch
311,SOCS,Masters in Computer Application (MCA),III,CSAI8006P,Image Processing and Machine Vision,21.12.202302 PM - 05 PM,Sanoj Kumar,53,All Batch
312,SOCS,Masters in Computer Application (MCA),III,CSCS8006P,Digital Data Recovery and Analysis,21.12.202302 PM - 05 PM,Poonam Kainthur,48,All Batch
313,SOCS,Masters in Computer Application (MCA),III,CSCS8003P,Digital Evidence,21.12.202302 PM - 05 PM,Poonam Kainthura,8,All Batch
314,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSAI3001,Neural Networks  ,13.12.202310 AM - 01PM,Kingshuk Srivastava,109,"B01,B02,B03"
315,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSAI3001,Neural Networks  ,13.12.202310 AM - 01PM,Sugandha Sharma,109,"B04,B05,B06"
316,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSVT3022P,Cloud Computing Fundamentals,15.12.202310 AM - 01PM,Avita Katal,70,All Batch
317,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSBA3014P,Introduction to Business Analytics,15.12.202310 AM - 01PM,Muthu Kumar,27,All Batch
318,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,31,All Batch
319,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSBL3012P,Introduction to Blockchain,15.12.202310 AM - 01PM,Nadeem Yousuf Khanday,28,All Batch
320,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSBD3013P,Big Data Overview,15.12.202310 AM - 01PM,Sugandha Sharma,39,All Batch
321,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSDV3016P,DevOps Overview,15.12.202310 AM - 01PM,Ambika Agarwal,23,All Batch
322,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Aradhana Kumari Singh,109,"B01,B02,B03"
323,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Aradhana Kumari Singh,109,"B04,B05,B06"
324,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Sushabhan Choudhury,109,"B01,B02,B03"
325,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,N Prasanthi Kumari,109,"B04,B05,B06"
326,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSAI3010,Algorithm for Intelligent Systems and Robotics,22.12.202310 AM - 01PM,Anil Kumar,109,"B01,B02,B03"
327,SOCS,B.Tech(CSE) Spl. Artificial Intell & ML,V,CSAI3010,Algorithm for Intelligent Systems and Robotics,22.12.202310 AM - 01PM,Jerry w Sangma,109,"B04,B05,B06"
328,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSAI3001,Neural Networks  ,13.12.202310 AM - 01PM,Niharika Singh,49,"B01,B02"
329,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSVT3022P,Cloud Computing Fundamentals,15.12.202310 AM - 01PM,Avita Katal,4,All Batch
330,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSBA3014P,Introduction to Business Analytics,15.12.202310 AM - 01PM,Muthu Kumar,4,All Batch
331,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,7,All Batch
332,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSBL3012P,Introduction to Blockchain,15.12.202310 AM - 01PM,Nadeem Yousuf Khanday,12,All Batch
333,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSBD3013P,Big Data Overview,15.12.202310 AM - 01PM,Sugandha Sharma,13,All Batch
334,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSDV3016P,DevOps Overview,15.12.202310 AM - 01PM,Ambika Agarwal,9,All Batch
335,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Rahul Kumar Singh,49,"B01,B02"
336,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,N Prasanthi Kumari,49,"B01,B02"
337,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSEG3040P,Cryptography and Network Security,21.12.202310 AM - 01PM,Shubhankar Ghoshal,16,All Batch
338,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSEG3041P,Image Processing & Pattern Analysis,21.12.202310 AM - 01PM,Sanoj Kumar,33,All Batch
339,SOCS,B.Tech (H) CSE (Spl. AI & ML),V,CSAI3010,Algorithm for Intelligent Systems and Robotics,22.12.202310 AM - 01PM,Sanjeev Kumar,49,"B01,B02"
340,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSBA3001,Data Mining & Prediction Modeling,13.12.202310 AM - 01PM,Niharika Singh,34,B01
341,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSVT3022P,Cloud Computing Fundamentals,15.12.202310 AM - 01PM,Avita Katal,3,All Batch
342,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,1,All Batch
343,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSAI3014P,Machine Learning,15.12.202310 AM - 01PM,Anurag Jain,20,All Batch
344,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSBD3013P,Big Data Overview,15.12.202310 AM - 01PM,Sugandha Sharma,7,All Batch
345,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSDV3016P,DevOps Overview,15.12.202310 AM - 01PM,Ambika Agarwal,3,All Batch
346,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Achala Shakya,34,B01
347,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,N Prasanthi Kumari,34,B01
348,SOCS,B.Tech(CSE -Spl. Buss. Analytics & Opt.),V,CSBA3004,Operation Research & Optimization,22.12.202310 AM - 01PM,Subhankar Ghosal,34,B01
349,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSBA3001,Data Mining & Prediction Modeling,13.12.202310 AM - 01PM,Niharika Singh,3,B01
350,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSBL3012P,Introduction to Blockchain,15.12.202310 AM - 01PM,Nadeem Yousuf Khanday,1,All Batch
351,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSAI3014P,Machine Learning,15.12.202310 AM - 01PM,Anurag Jain,2,All Batch
352,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Achala Shakya,3,B01
353,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,N Prasanthi Kumari,3,B01
354,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSEG3040P,Cryptography and Network Security,21.12.202310 AM - 01PM,Shubhankar Ghoshal,3,All Batch
355,SOCS,B.Tech (H) CSE (Spl Buss. Analy. & Opt),V,CSBA3004,Operation Research & Optimization,22.12.202310 AM - 01PM,Subhankar Ghosal,3,B01
356,SOCS,B.Tech CSE (DevOps),V,CSDV3009,Continuous Integration and Continuous Delivery,13.12.202310 AM - 01PM,Hitesh Kumar Sharma,101,"B01,B02,B03"
357,SOCS,B.Tech CSE (DevOps),V,CSDV3009,Continuous Integration and Continuous Delivery,13.12.202310 AM - 01PM,Dhirendra Kumar Sharma,34,B04
358,SOCS,B.Tech CSE (DevOps),V,CSVT3022P,Cloud Computing Fundamentals,15.12.202310 AM - 01PM,Avita Katal,81,All Batch
359,SOCS,B.Tech CSE (DevOps),V,CSBA3014P,Introduction to Business Analytics,15.12.202310 AM - 01PM,Muthu Kumar,2,All Batch
360,SOCS,B.Tech CSE (DevOps),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,12,All Batch
361,SOCS,B.Tech CSE (DevOps),V,CSBL3012P,Introduction to Blockchain,15.12.202310 AM - 01PM,Nadeem Yousuf Khanday,3,All Batch
362,SOCS,B.Tech CSE (DevOps),V,CSAI3014P,Machine Learning,15.12.202310 AM - 01PM,Anurag Jain,34,All Batch
363,SOCS,B.Tech CSE (DevOps),V,CSBD3013P,Big Data Overview,15.12.202310 AM - 01PM,Sugandha Sharma,3,All Batch
364,SOCS,B.Tech CSE (DevOps),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Amar Jindal,101,"B01,B02,B03"
365,SOCS,B.Tech CSE (DevOps),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Rohit Srivastava,34,B04
366,SOCS,B.Tech CSE (DevOps),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Vibhu Jately,101,"B01,B02,B03"
367,SOCS,B.Tech CSE (DevOps),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Vibhu Jately,34,B04
368,SOCS,B.Tech CSE (DevOps),V,CSDV3010,Application Containerization  and Orchestration,22.12.202310 AM - 01PM,Arjun Arora,101,"B01,B02,B03"
369,SOCS,B.Tech CSE (DevOps),V,CSDV3010,Application Containerization  and Orchestration,22.12.202310 AM - 01PM,Hitesh Kumar Sharma,34,B04
370,SOCS,B.Tech (H) CSE (DevOps),V,CSDV3009,Continuous Integration and Continuous Delivery,13.12.202310 AM - 01PM,Dhirendra Kumar Sharma,23,B01
371,SOCS,B.Tech (H) CSE (DevOps),V,CSVT3022P,Cloud Computing Fundamentals,15.12.202310 AM - 01PM,Avita Katal,7,All Batch
372,SOCS,B.Tech (H) CSE (DevOps),V,CSBA3014P,Introduction to Business Analytics,15.12.202310 AM - 01PM,Muthu Kumar,1,All Batch
373,SOCS,B.Tech (H) CSE (DevOps),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,1,All Batch
374,SOCS,B.Tech (H) CSE (DevOps),V,CSAI3014P,Machine Learning,15.12.202310 AM - 01PM,Anurag Jain,14,All Batch
375,SOCS,B.Tech (H) CSE (DevOps),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Rohit Srivastava,23,B01
376,SOCS,B.Tech (H) CSE (DevOps),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Vibhu Jately,23,B01
377,SOCS,B.Tech (H) CSE (DevOps),V,CSEG3040P,Cryptography and Network Security,21.12.202310 AM - 01PM,Shubhankar Ghoshal,20,All Batch
378,SOCS,B.Tech (H) CSE (DevOps),V,CSEG3041P,Image Processing & Pattern Analysis,21.12.202310 AM - 01PM,Sanoj Kumar,3,All Batch
379,SOCS,B.Tech (H) CSE (DevOps),V,CSDV3010,Application Containerization  and Orchestration,22.12.202310 AM - 01PM,Hitesh Kumar Sharma,23,B01
380,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSVT3009,Container Orchestration & Infrastructure Automation,13.12.202310 AM - 01PM,Avita Katal,109,"B01,B02,B03"
381,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSVT3009,Container Orchestration & Infrastructure Automation,13.12.202310 AM - 01PM,Avita Katal,109,"B04,B05,B06"
382,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSVT3009,Container Orchestration & Infrastructure Automation,13.12.202310 AM - 01PM,Abhirup Khanna,73,"B07,B08"
383,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSBA3014P,Introduction to Business Analytics,15.12.202310 AM - 01PM,Muthu Kumar,11,All Batch
384,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,55,All Batch
385,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSBL3012P,Introduction to Blockchain,15.12.202310 AM - 01PM,Nadeem Yousuf Khanday,10,All Batch
386,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSAI3014P,Machine Learning,15.12.202310 AM - 01PM,Anurag Jain,33,All Batch
387,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSBD3013P,Big Data Overview,15.12.202310 AM - 01PM,Sugandha Sharma,20,All Batch
388,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSDV3016P,DevOps Overview,15.12.202310 AM - 01PM,Ambika Agarwal,162,All Batch
389,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Saurabh Shanu,112,"B01,B02,B03"
390,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Chhotelal Kumar,106,"B04,B05,B06"
391,SOCS,B.Tech(CSE - Spl. CC&VT),V,CSEG3015,Compiler Design,18.12.202310 AM - 01PM,Ram Kumar,73,"B07,B08"
392,SOCS,B.Tech(CSE - Spl. CC&VT),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Vibhu Jately,112,"B01,B02,B03"
393,SOCS,B.Tech(CSE - Spl. CC&VT),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,Sushabhan Choudhury,106,"B04,B05,B06"
394,SOCS,B.Tech(CSE - Spl. CC&VT),V,ECEG3052,Micro Processor & Embedded Systems,20.12.202310 AM - 01PM,N Prasanthi Kumari,73,"B07,B08"
395,SOCS,B.Tech (H) CSE  (Spl. CC&VT),V,CSVT3009,Container Orchestration & Infrastructure Automation,13.12.202310 AM - 01PM,Abhirup Khanna,39,"B01,B02"
396,SOCS,B.Tech (H) CSE  (Spl. CC&VT),V,CSSF3018P,Information Security Fundamentals,15.12.202310 AM - 01PM,Shubhankar Ghoshal,19,All Batch
